
1291986659689394176,Wed Mar 24 06:50:22 +0000 2021,警戒しないで食事すると下痢きちんと警戒して食すといい感じ💩
20973786,Wed Mar 24 07:24:45 +0000 2021,もうね薄型のノートPCには過度な期待はしないようにした。どうやっても発熱は抑えられないから薄型に高性能はまだ入れられないんだ。（発熱とファンノイズとその他もろもろを我慢しないと）そこそこの性能と値段のバランスを見極めないと。
153427350,Wed Mar 24 05:45:13 +0000 2021,先週から左手の親指と人差し指の軽い痺れ（麻酔を打ったような皮膚表面の感覚）が消えなくなってまして。仕事に支障が出る前に午後半休を取って整形外科に向かいます。
1316711022695129089,Wed Mar 24 06:39:42 +0000 2021,ゲームしたいんですけど……めまいさんさっさとどっか行ってくれませんか……
932287258576666625,Wed Mar 24 06:36:05 +0000 2021,エプロン洗濯忘れて死んだしめちゃくちゃ関節痛いし体が死ぬほどだるい
1306564907081449472,Wed Mar 24 06:21:51 +0000 2021,今日は、しんどいな関節が動かしにくくて全身なんか筋肉痛に？
103253861,Wed Mar 24 03:31:25 +0000 2021,思い出したように右肩痛いのはなんでなん…薬塗ったとこ、また発疹出たから静かに耐えるしかないのよ…
705184518987128832,Wed Mar 24 02:26:00 +0000 2021,変形性膝関節症と診断されてからヒアルロン酸注射したり水抜いたりしてたんだけどなかなか良くならずで先生に「股関節もイタイでしょ？」って言われて確かに足の付け根＆骨盤あたりが痛くて筋肉痛だと思ってたーー次回は股関節もレントゲンてみると言われて…
1555526131,Wed Mar 24 06:34:29 +0000 2021,イヴがあのアレな本を持って読んで読んでってずっと言ってくるから、後でねって言い続けてたの。痺れを切らしたイヴに「あとっていつ？」って聞かれたから「今でしょ！」って指差したら指へし折られたわwwwww
1351116165825880067,Wed Mar 24 06:44:19 +0000 2021,下痢が止まらず、トイレにこもらざるを得ませんでした。
1313132835444682753,Wed Mar 24 06:46:30 +0000 2021,手足の震えと冷や汗と動悸、体は元気出だなあ！
1294733256,Wed Mar 24 06:57:18 +0000 2021,しまった　吉岡沙紀の顔を見ると動悸がする体にされてしまった
100898438,Wed Mar 24 05:27:31 +0000 2021,BLEACH好きならそういうところもオマージュしてほしい。滲み出す混濁の紋章、不遜なる狂気の器、湧き上がり・否定し・痺れ・瞬き・眠りを妨げる爬行(はこう)する鉄の王女、絶えず自壊する泥の人形、結合せよ、反発せよ、地に満ち己の無力を知れ破道の九十・黒棺
163817222,Wed Mar 24 07:12:22 +0000 2021,昔は嬉しかった言葉も夢から冷めた今はただ虫唾が走るだけ貴方から放たれる安っぽい言葉に吐き気がするそして、私の愚かさを痛感する
2503237524,Wed Mar 24 06:44:58 +0000 2021,自由歩行休止地での梨(下痢の素)
1265902423408689152,Wed Mar 24 05:59:05 +0000 2021,腰は痛ぇし腹も痛ぇし関節もきしむし眠てぇし気分落ち込むしいいこと一個もねぇんだ！！
734048769793130496,Wed Mar 24 03:27:47 +0000 2021,多分園長の中で発疹→牛乳嘔吐→卵かゆみ→ピーナツみたいに紐づけようとしてるんやろな、、個人差とか考えず、、
1366993820865290248,Wed Mar 24 07:25:49 +0000 2021,まってきもいここまで吐き気したの初めてえ、自意識過剰の極み？誰にでも俺の俺のいってツイート見てもそうだよ吐き気しかしない、お前無理
2175754812,Wed Mar 24 05:53:04 +0000 2021,上司と膝の関節痛について1時間近く語り合ってきた
1352175584894353411,Wed Mar 24 06:33:55 +0000 2021,「罪悪感を感じている、この数日胃痛もひどいし夜も眠れない」知ってるのだ、こう言ってくる人はただ許されて楽になりたいだけなのだ。こんだけ身体に負担をかけて苦しんでいるから許してほしいな、チラッなのだ。太田胃散爽和をオススメするのだ。
2352797190,Wed Mar 24 06:46:50 +0000 2021,娘、土曜日からの発熱が落ち着き発疹出現。あ〜〜〜突発性発疹で良かった😭不機嫌だし朦朧としてるし休日だし本当に心配だった。初めて小児救急行ったりなんだか大ごとに。笑
2931244411,Wed Mar 24 06:22:53 +0000 2021,目が渇いて充血するかもしれません。目薬を差しながら見てください！
2406752610,Wed Mar 24 07:12:47 +0000 2021,下痢のときなかなか拭き取りきれないがち
563455586,Wed Mar 24 06:02:43 +0000 2021,私は世界史受験のちばしょが日本史問題落とさないか心配で胃痛が……
923110227041386496,Wed Mar 24 02:33:04 +0000 2021,突発性発疹ってなんだ！？嫌だが！！？？
2343327702,Wed Mar 24 05:11:14 +0000 2021,No.2・16歳以上の成人(やや女性に多い)・39℃以上に及ぶ弛緩熱
267884381,Wed Mar 24 07:14:46 +0000 2021,今日の晩御飯は三食おにぎり白菜の漬け物お味噌汁唐揚げ(惣菜)野菜サラダ(惣菜)初めて漬け物作ってみた。漬け物とおにぎりで息切れして後は惣菜。今日は気合いが入らない
754165502193180672,Wed Mar 24 07:12:50 +0000 2021,しばらく調子良くて薬飲むのやめてたらまた吐血しました。おかげで体調最悪です。
1373551714083561477,Wed Mar 24 07:03:10 +0000 2021,体調悪すぎて30分歩いただけで息切れしてて笑えない
1342027366776782850,Wed Mar 24 07:15:23 +0000 2021,東京都の発熱相談件数がじわじわ上がってきている
103185496,Wed Mar 24 07:24:06 +0000 2021,ベッド継ぎ脚作業をした後だけ、120/78まで血圧が下がりましたが、脈は122(ﾟДﾟ)それ以外ではずっと血圧高め、脈も高めが続いててサワサワザワザワがしんどい（´д｀）セララ錠を飲むタイミングがうまくいかなかったのかな（´・ω・｀）
81111205,Wed Mar 24 06:27:37 +0000 2021,3時間くらい寝たら36.3度まで体温上昇したぞ、ようやく平熱だやったぜ！ここまで来ると風邪引いてるんだな感を感じる、喉痛いし関節も軽く痛いし体重いし。でも関節痛ってインフルエンザでは？ただの風邪でそんな症状出るっけか。
45259864,Wed Mar 24 06:57:40 +0000 2021,49歳280日目は昨日。先週金曜日からの腰痛がだいぶ良くなった。まだ足の裏に痺れはあるけど、週末の時ほどは痛くなくなって、普通に歩けるようになった
207391385,Wed Mar 24 07:16:47 +0000 2021,久しぶりに38.1度の発熱…＿|￣|○喉痛いわ頭痛いわ寒気凄いわ！どれもMAX酷い。薬とご飯食べにお布団抜け出して来たんだがンコもやわやわなんだが(-_-)今日から気温高くなるっていうのに…これだよっていうか単なる風邪ならいいのだが。。。
775804297,Wed Mar 24 06:49:59 +0000 2021,Q
327454743,Wed Mar 24 04:42:43 +0000 2021,現場から生中継いつもの不良が集結待ちわびたゆえの充血そろそろか湘南乃風/WildSpeed
1335463216789385217,Wed Mar 24 07:23:25 +0000 2021,こんな推しカプしんどいが過ぎるまともに仕事が出来ない推しカプしんどい長期休暇が必要
2719383331,Wed Mar 24 05:45:16 +0000 2021,正直こんなレベルでこんなに痛いのかとショックだった、痛みや痺れは個人差があるとは言え、もし重度だったりしたらと考えただけでゾッとする。その後半年程はブロック注射で保存治療を行う事になった。
1242004239666143233,Wed Mar 24 06:23:01 +0000 2021,可愛すぎて吐血した
1031503473353736192,Wed Mar 24 07:20:00 +0000 2021,私は首凝って頭痛続くし嘔吐するし、お父さんは頸椎ヘルニアになってるし・・・ もしかしてお祓いとか必要なやつじゃ・・・
854657213029154819,Wed Mar 24 06:40:09 +0000 2021,大丈夫まだ行けrｶﾊｯ(吐血
1468490690,Wed Mar 24 07:23:51 +0000 2021,厚労省は「健康づくりのための睡眠指針2014」で、しっかりと朝食をとることは朝の目覚めに大切と明記しています。また、朝食をとることによって、片頭痛を予防し、大腸の大蠕動が起きて排便を促します。#月曜断食は、睡眠の質が悪くなり、頭痛、便秘になりやすくなります。#月曜断食ノート
406315099,Wed Mar 24 07:05:08 +0000 2021,下痢下痢！職場来ると頻尿と下痢になるんです！
108827880,Wed Mar 24 07:19:47 +0000 2021,発熱しちゃった…。
3515259253,Wed Mar 24 07:09:58 +0000 2021,しばらくライブには行けていないので、この楽しみ、楽しかったで満載のわくわくTLを眺めているだけでわたしも動悸がするほどわくわくしている笑この調子だと、またライブに行ける日常と環境が整ったときにはわくわくしすぎて心停止しそう😇
1058980381846716416,Wed Mar 24 07:08:25 +0000 2021,たすけてくれ　根地先輩√で動悸が収まらないんだ
264346901,Wed Mar 24 06:51:30 +0000 2021,透析じゃ、病院行く前にゲームしてたらめっさ下痢って水分放出したから今日は全引きできそう...
711103447932665856,Wed Mar 24 07:24:32 +0000 2021,カートレーチャー、轢いてはないけどガードレールにぶつかった笑あれ操作ムズいわ重いわ酔うわでしんどい
1369277372931788803,Wed Mar 24 07:24:50 +0000 2021,仕事上がってこれは狡いぜ文字に出来ない声出ちゃったよルチ嫌いだけどそれ以前に何かを察したサティの目がとてもしんどい
1078970724289675265,Wed Mar 24 07:21:58 +0000 2021,友達同士で遠征とか楽しそうといつも思うけど、げろげろに乗り物酔いして元気でいられる時間が短すぎるから一生無理だろうな　往路もつらいけど復路は吐き気と怠さで座ってるのもつらい、、、
4820638550,Wed Mar 24 07:14:51 +0000 2021,自分は人に見せられる顔じゃないのでzoomを行う場合は始める前に吐き気止めを規定の10倍は飲んでおいた方がいいぞ
246633258,Wed Mar 24 06:14:56 +0000 2021,純真無垢なヒーロー系主人公を消すべく敵側から派遣されたスパイが日を重ねていくにつれて主人公に心を惹かれ仲良くなってしまい、最終的に痺れを切らした敵側が派遣した新たな刺客に絶体絶命の主人公をスパイが身を挺して護り、絶命寸前に真実と心境を明かして散るというお話好きなの伝われって下さい
1316315754266914816,Wed Mar 24 07:22:52 +0000 2021,何か耳の奥が塞がったような首の後ろからゾワゾワするような、変な感覚がある人いませんか…？吐き気+この症状に悩まされてる😰
898166733621477377,Wed Mar 24 07:25:50 +0000 2021,冗談抜きでしんどいわ
1066311567883493376,Wed Mar 24 07:23:43 +0000 2021,寝不足による頭痛きました
218481180,Wed Mar 24 07:17:43 +0000 2021,夫、食中毒だったっぽい。飲み会に参加した6人のうち4人が下痢だったらしい。夫は2週間前にひいた風邪が治りきってなくて体が弱ってたからか、症状が強く出たんかな(´-ω-)熱も嘔吐もなくなったからとりあえず安心。相変わらずお腹はピーピーみたいだけど。
2287544898,Wed Mar 24 03:09:12 +0000 2021,MCTDの臨床症状について・レイノー症状がほぼ必発、筋症状と合わせ、発症初期に認められることが多い・関節炎は半数がRF陽性で、X線上骨びらんも伴うことも多い・神経症状は三叉神経痛が多い・腎疾患は膜性腎症あるいは稀に強皮症腎パターン・間質性肺炎は半数以上、一部重症肺線維症
1347482101906489350,Wed Mar 24 06:59:34 +0000 2021,下痢ぎみ3日目😇ビタミンCとりすぎ？病気？
324643657,Wed Mar 24 03:42:38 +0000 2021,朝から倦怠感も良くなって関節痛もほぼなし、悪寒もなし、熱も平熱！喉はいたい！
59465344,Wed Mar 24 07:25:38 +0000 2021,頭痛がぬぅん
1186416897002131456,Wed Mar 24 07:13:33 +0000 2021,胃痛が辛い
63142688,Wed Mar 24 07:12:43 +0000 2021,そう言えば今日ってコロナ発症（発熱）してから1年なんだなぁ、と。あの時はまさかコロナが自分の身に降りかかるとも、2ヶ月近く病室の外にも出れない入院生活を送ることになるとも思ってなかったなぁ。
1028952127018684416,Wed Mar 24 03:17:51 +0000 2021,朝起きた時点で寒気と関節痛と頭痛してたもんな…風邪薬飲んだけど効いてない…鎮痛剤にしよ…
1331258289129066496,Wed Mar 24 05:48:28 +0000 2021,最近やっとホトフラがプチホトフラに感じるようになってきた。関節痛は…背中痛いのが3日続いて治ったと思ったら、首筋痛いのが3日…みたいのが繰り返しです😓パートで動いてる時はあまり苦痛にならない不思議✨暖かくなって来たから、散歩しに行って来ようと思います🚶‍♀️
3192714638,Wed Mar 24 07:20:06 +0000 2021,もうこの動悸イヤんなってきたなー薬飲んでれば平気だけど通院がメンディーちゃちゃっと手術してくんないかなー
988670296675700736,Wed Mar 24 07:15:51 +0000 2021,本当に咳が止まんないんだけど咳喘息か何か？？😢😢😢これもう1回病院行った方がいいやつだよね…？？発熱外来でコロナとインフルの検査しかしてくれなかったから、呼吸器科とかに行けばいいの？？でもまだ熱も下がりきってないんだけど😢😢😢どうしたらいいのかわかんない…
1100712512,Wed Mar 24 05:24:37 +0000 2021,あちゃー。目が充血・・・
1346706607615266821,Wed Mar 24 05:03:39 +0000 2021,胎児スクリーニング検査問題ありませんでした！ふー、一安心🥰ただ発疹は皮膚科に行った方がいいとの事だったので、この後行ってきます😭混んでそうだなぁ😩
906832271541379074,Wed Mar 24 03:54:25 +0000 2021,顎関節痛ぇ口開けにくいたすけて
1350283138371518466,Wed Mar 24 07:20:29 +0000 2021,この時間帯ほんとに吐き気つらい。何回も言うけど、なんっっかいも言うけど、もう16週なるのに！！！なんで吐き気なくならないの！😭
1371751892611559424,Wed Mar 24 07:08:29 +0000 2021,24時間以内に下痢したらくるな言われてんだけど（）
844165483850952704,Wed Mar 24 07:13:54 +0000 2021,頭痛と吐き気がやばい　体調ゴミすぎて今日残業したくないんだが、、、
1343403101265379329,Wed Mar 24 06:16:48 +0000 2021,まって、、、はだけてるじゃ、、ね、、か、、、(息切れ
410083888,Wed Mar 24 06:54:20 +0000 2021,硬めの便なんだけど、回数がすごくて...下痢で回数が多いよりマシだけどさぁ
4838992650,Wed Mar 24 07:24:43 +0000 2021,皆がFFで盛り上がってる中水刺すようなこと言うけど今日初めて吐血した、即病院行ってきたんやけど病室空いてねえって言われたンゴ、ワロタ。まーた点滴ですわ
191402023,Wed Mar 24 07:07:46 +0000 2021,でも前より筋肉ついたからか、走るのそんなに苦じゃなかった。息切れはするけど。
713949066,Wed Mar 24 06:07:13 +0000 2021,試聴でけるんだ……みんなありがとう胃痛が治った。
90408076,Wed Mar 24 05:46:33 +0000 2021,小指にあり得ない激痛と痺れが走ったので早退。もしかしたら肘をやったかも知れない…
776733440586584064,Wed Mar 24 04:56:59 +0000 2021,南札幌病院の藤谷って医師は蕁麻疹は内科に来るなだってよ内科的な発疹は無いんだってさマジ医者かよ#蕁麻疹#内科#受診拒否
100192662,Wed Mar 24 07:23:45 +0000 2021,ただ、それより頭痛がどんどんひどくなってるのでロキソニンを入れるべきか。
235953227,Wed Mar 24 07:23:36 +0000 2021,はらやむしんどい
1245933368925020162,Wed Mar 24 07:19:47 +0000 2021,薬飲んだのに全然頭痛治まらんのだけど
1262281176753950720,Wed Mar 24 06:54:08 +0000 2021,ananいっぱいあったおばさん動悸がして表紙見れなかった
1190146729384873985,Wed Mar 24 04:05:51 +0000 2021,お好み焼きが上手に作れた満足！お腹の調子もいいし関節痛もいいし最高やな
1363132139206680578,Wed Mar 24 07:25:37 +0000 2021,今結構な頭痛来たからバファリン飲んだんだけど、バファリンと鮭ふりかけの相性は最悪だった(  '-' )
1019126299116224512,Wed Mar 24 07:24:17 +0000 2021,頭痛が痛いぜ
789992179372400640,Wed Mar 24 07:21:15 +0000 2021,頭痛が痛い
173751368,Wed Mar 24 07:09:40 +0000 2021,下痢とか熱とかじゃないと…
79905396,Wed Mar 24 06:24:29 +0000 2021,納期息切れ目眩
1054644056989421568,Wed Mar 24 06:48:30 +0000 2021,にんにくには、疲労回復、癌予防としても有名ですが、あまりにも多く食べ過ぎると、胃をあらしたり、血圧の上昇、目の充血、肝臓障害を引き起こす危険もあるので注意しましょう。
278068653,Wed Mar 24 06:35:24 +0000 2021,鬼男君が吐血用のナプキンあったら良いですねって言ってきた…
1259892902777389056,Wed Mar 24 07:25:19 +0000 2021,外で買い物してきただけで身体がしんどい。これが老いか…。
233948575,Wed Mar 24 07:17:03 +0000 2021,何故だろう、琥珀と橙矢が話しているのを見ると動悸がする。
1281738901065887744,Wed Mar 24 07:24:02 +0000 2021,責任持って仕事できない人と仕事するのすごいしんどい。さっきから血圧上がってる感じする。
716260315621498881,Wed Mar 24 07:24:52 +0000 2021,おめめぐるぐるだが？？？？？(動悸がしてる)
1674521082,Wed Mar 24 06:45:25 +0000 2021,透明の下痢出てんけど明日死ぬんかな俺
1170581714516623361,Wed Mar 24 07:06:09 +0000 2021,ひっ、吐き気またきやがった、、、
442713630,Wed Mar 24 07:09:44 +0000 2021,難消化性オリゴ糖は、大量に摂取すると高浸透圧性の下痢を誘発してしまいます。ものには限度ってものがありますよね？気を付けましょう。
1384809115,Wed Mar 24 07:18:11 +0000 2021,花粉で目の充血がヤバすぎて2人に泣いたの？？号泣した？？っていわれてる
908878489335427072,Wed Mar 24 05:32:49 +0000 2021,手足の痺れが気になり始めたので漢方薬を処方してもらいました٩(๑•ㅂ•)۶
2478449984,Wed Mar 24 06:44:50 +0000 2021,【定期】何で賢章先生ってこんなに可愛いんですかねとりあえず吐血しながらツイート監視しとこ(真顔)
1170963872527728640,Wed Mar 24 07:24:19 +0000 2021,16時過ぎたけど腹痛+頭痛が治らない…軽く考えてたけど明日も仕事行けなかったらデカい🏥紹介してもらお紹介状とか💸だから要らんけど、あった方が無いよりスムーズになる場合あるからな
281440798,Wed Mar 24 06:52:19 +0000 2021,看B站发现我的潘太康现在只需两千多块钱就能买到，气得吐血。
1252001435186675713,Wed Mar 24 06:45:22 +0000 2021,ジノさんいるコマめちゃくちゃ可愛いのに言ってる内容がヤバすぎるwwこれは吐血してしまっても仕方がないwwww
608301546,Wed Mar 24 05:18:37 +0000 2021,貫地谷しほりのあの目になれればいいよねー。キラキラ。こっちは白目も淀んで充血しまくりだわ…（消して貫地谷さんには似ていないのであしからず…）（みんな苦肉の策で絞り出して似てるって言ってくれてるのはわかっている）
198335767,Wed Mar 24 07:25:10 +0000 2021,同じ房だし！にへさんとへみちゃんに挟まれて寝るしんどい白石を観察したい
864111326548770816,Wed Mar 24 07:19:26 +0000 2021,休憩時間が残り10分ですしぬ(息切れ)
4538784319,Wed Mar 24 07:25:37 +0000 2021,ねつがーあがったりさがったりしてるのにー自覚症状はめまいだけなのでーよくわかりませーん
556741858,Wed Mar 24 07:14:35 +0000 2021,苺舌→猩紅熱、川崎病、腸チフス。急性胆管炎：Raynold５徴＝charcot3徴（＝発熱、疼痛、黄疸）＋意識障害＋ショック（無尿）。急性胆嚢炎では胆嚢内圧上昇に対して鎮痛効果を期待して鎮痙剤の抗コリン薬を投与する。急性化膿性胆管炎は大腸菌＋クレブシエラ。
860509147560681473,Wed Mar 24 07:15:56 +0000 2021,これは体験談ですけど身長154㎝で体重が42㎏切るとチャリ五分漕いだら息切れするんで
1171021591,Wed Mar 24 04:53:48 +0000 2021,ミソジニーとは、三十代の膝のことです（関節痛）。
1661367997,Wed Mar 24 07:25:02 +0000 2021,昨日は、奥多摩の山の神の狼像を２か所。山に詳しい編集者に同行してもらいました。冗談抜きで、山をなめたら道に迷ってしまうそうなところ。地元の猟師から山の神の狼像について話を聞いて、渋谷や新宿の狼像との対比のすごさでめまいが。ここが同じ東京か？#狼#狼像#狼信仰#山の神
1264982656472674304,Wed Mar 24 07:24:22 +0000 2021,そういうふうに言われても結局しんどい間がしんどい
1246226864776941568,Wed Mar 24 07:23:26 +0000 2021,何これしんどい#でも神ちゃんを怒らせてしまいました
1289553364536049664,Wed Mar 24 07:08:19 +0000 2021,私どうやって生きてくのかねーまあ別に生きたくもないんだけど死なない限り生きるしかないし何しても強迫のせいで精神的に疲れるし疲れて疲れてストレス溜まって吐き気して発作起こしてそれに耐える、それの繰り返しかーはは、どんな人生だよ。あー早く死にたあい
1358578398918893570,Wed Mar 24 03:10:36 +0000 2021,左側の顎関節がやばいことなった食べてると痛すぎる（食欲失せる）
1308201756954779648,Wed Mar 24 07:11:26 +0000 2021,パニック障害だから夏怖いもう春になると既に猛暑日とか熱中症なった時の事思い出して動悸してくる
191703091,Wed Mar 24 03:28:37 +0000 2021,謎の発疹で皮膚科通ってるけど毎回「原因わかんないですねえ、何かあるはずなんですけどね、薬だしときます」で終わる…わたしにもわかんねえ…
4308710355,Wed Mar 24 06:22:34 +0000 2021,昨日から続いてる胃痛が治らないから病院来たけど家出る前は36.4℃だったのに病院で熱測ったら37.4度にまで上がっててばびってる
3113071651,Wed Mar 24 07:25:58 +0000 2021,吐き気がする
1300467897450463242,Wed Mar 24 07:14:13 +0000 2021,仕事終わった後に職場から電話あると、何かやらかしたかと思うよね…ちゃんと記録あるから見て…動悸がするから勘弁してくれ…
620931416,Wed Mar 24 07:17:39 +0000 2021,適応した方が生きやすいのです。恋人とか誰かにポルノを見せられたとき、いちいち頭が痛くなったり、吐き気がしたりしていたら、大変です。（田嶋陽子「ヒロインは、なぜ殺されるのか」1997年、P.158）
538941214,Wed Mar 24 05:14:42 +0000 2021,「プロブコール」は脂質異常症治療薬で、コレステロールの胆汁中への異化排泄促進作用、強力な抗酸化作用を持つ。家族性高コレステロール血症・黄色腫を含む高脂血症の治療に用いる。重篤な心室性不整脈、妊婦に禁忌。副作用はQT延長に伴う心室性不整脈、発疹。商品名はシンレスタール、ロレルコ
952524278649405440,Wed Mar 24 06:14:32 +0000 2021,今日の体調胃痛＋、歯痛±、眠気＋、イライラ−気分の落ち込み±、倦怠感±、頭痛−
1299919434220318721,Wed Mar 24 07:24:39 +0000 2021,し、しんどい……wwww…ww……………wwwwwwwwwwwwwwwwwwwwwwww
1342634476250140672,Wed Mar 24 07:26:07 +0000 2021,ぐの界隈、多分私より年上の方が多いと思うんですが、図々しく絡みにいってしまうことがあって、イラッとさせてしまってるかも…😧💦もし少しでも私と繋がっている事がしんどいなって思ったら、各々ブロックとかして頂ければ…！
2929817707,Wed Mar 24 05:52:45 +0000 2021,かっこいい詠唱①千手の涯届かざる闇の御手映らざる天の射手光を落とす道火種を煽る風集いて惑うな我が指を見よ光弾・八以下略②滲み出す混濁の紋章不遜なる狂気の器湧き上がり・否定し痺れ・瞬き・眠りを妨げる爬行す文字数③ｼﾋﾞﾚｻｾﾁｬｳﾝﾀﾞｶﾗｰ！ｗｗｗ
885805127734394880,Wed Mar 24 07:21:07 +0000 2021,謎に体いてぇし頭痛いしやばたにえんもおたすけて
91040812,Wed Mar 24 07:17:11 +0000 2021,3月が終わると思うと吐き気来ちゃいますね
725667821925990400,Wed Mar 24 07:23:27 +0000 2021,腐女子すごろく楽しすぎてしんどいカヲシン最高
892318901962289152,Wed Mar 24 07:21:21 +0000 2021,逆に頭で頭痛を""割ります""
1098850769803988992,Wed Mar 24 07:25:14 +0000 2021,なんかしんどいなって思ったら午後入って全然水分取ってなかった　水飲みます
1374613185970327554,Wed Mar 24 07:05:37 +0000 2021,吐血もここまで来ると綺麗なもんだよ
1220326568079179777,Wed Mar 24 07:25:32 +0000 2021,次からカード出せばいいだけの話なのにポイント後付けできないと分かっていながらぐだぐだクレームしてきた人いるらしいけど本当しんどい10万くらい買ってから言え😸
1182234420066975744,Wed Mar 24 03:00:40 +0000 2021,久々に運動したらもぅ筋肉痛で手足の関節まっすぐに出来ないほど痛くなって、筋肉痛の域を超えた気がする…
52409392,Wed Mar 24 06:47:45 +0000 2021,澤さん、私とおなじ頭位めまい症持ちだったよね。辛さすんーーーーごいわかるから、ゆっくりなさってほしい。再発するのがホントつらいよねこれ。。。
1206831939560173568,Wed Mar 24 05:44:16 +0000 2021,久しぶりの、仕事行ったら昼には保育園から電話😭「全身発疹ですー💦」2歳半過ぎても突発性発疹ってするのね😂してなかったの忘れてたわ😂元気なので。登園🆗出て一安心😊
721124340259880960,Wed Mar 24 02:03:26 +0000 2021,酒弱すぎて飲んだ次の日大体関節痛と筋肉痛
1056121532278165505,Wed Mar 24 07:23:04 +0000 2021,今日は用事で殊座さんのボイス聞けないのしんどい
2337817524,Wed Mar 24 06:40:42 +0000 2021,何が起きた何が起きたんだこれはとりあえずなかむー君には元帥の称号を与えよう過去漁るよ、うんﾔﾊﾞｲ楽しみ吐血ﾔﾊﾞｲおﾏｯｷﾞｮｵﾀﾏﾛﾔﾊﾞｲお
1059695372614828032,Wed Mar 24 07:21:13 +0000 2021,休憩しない自分が悪いんだけど、頭痛で死んでて変なミスして怒られた()休憩大切だね()
2983043514,Wed Mar 24 07:20:42 +0000 2021,頭痛
1232800032866222080,Wed Mar 24 06:36:46 +0000 2021,少し階段走っただけで息切れするのしぬ
1648266133,Wed Mar 24 07:20:25 +0000 2021,頭痛すぎるんで帰っていいかな
996769633,Wed Mar 24 03:22:54 +0000 2021,発熱と発疹同時に起きるのドジな水夫同時水痘風疹
1112483563918622720,Wed Mar 24 05:57:46 +0000 2021,コンタクトとってたらくしゃみして指を眼球にぶっ刺したんだが普通に充血してて痛い
1373449247325003778,Wed Mar 24 07:20:34 +0000 2021,動悸止まらん
1261869992162648064,Wed Mar 24 06:23:12 +0000 2021,マスクつけながらチャリ乗ると息切れで死ぬし、マスクつけないと花粉で死ぬ。…あれ？引きこもる正当な理由出来ちゃった…？
914700263696482304,Wed Mar 24 05:53:16 +0000 2021,ゾンビ娘：『胃痛になるほど頑張る自分がキライじゃなかったりする』って広告が普通に電車内に貼ってある時点でリアルワールドおかしいだろ！布団で寝ろ！
1253241083389042689,Wed Mar 24 07:09:11 +0000 2021,下痢丸
1372587276648116229,Wed Mar 24 06:13:37 +0000 2021,胃痛酷い…ご飯も食えやん…
1321347336367345664,Wed Mar 24 06:38:42 +0000 2021,うぐっ、がはっ(吐血)
